"Mechanism","Intent","Age","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Firearm","Homicide","5","2018","10","4,012,789","0.25",-1,"600"
"Firearm","Homicide","6","2022","22","4,008,898","0.55",-1,"1,298"
"Firearm","Homicide","6","2021","22","4,029,311","0.55",-1,"1,298"
"Firearm","Homicide","6","2020","21","4,012,049","0.52",-1,"1,239"
"Firearm","Homicide","6","2019","13","4,022,432","0.32",-1,"767"
"Firearm","Homicide","6","2018","12","4,019,106","0.30",-1,"708"
"Firearm","Homicide","7","2022","11","4,043,729","0.27",-1,"638"
"Firearm","Homicide","7","2021","21","4,017,311","0.52",-1,"1,218"
"Firearm","Homicide","7","2020","22","3,999,001","0.55",-1,"1,276"
"Firearm","Homicide","7","2019","12","4,027,876","0.30",-1,"696"
"Firearm","Homicide","7","2018","11","4,063,647","0.27",-1,"638"
"Firearm","Homicide","8","2022","27","4,031,341","0.67",-1,"1,539"
"Firearm","Homicide","8","2021","20","4,004,132","0.50",-1,"1,140"
"Firearm","Homicide","8","2020","19","4,006,214","0.47",-1,"1,083"
"Firearm","Homicide","8","2019","15","4,071,894","0.37",-1,"855"
"Firearm","Homicide","8","2018","12","4,059,209","0.30",-1,"684"
"Firearm","Homicide","9","2022","21","4,017,929","0.52",-1,"1,176"
"Firearm","Homicide","9","2021","20","4,011,235","0.50",-1,"1,120"
"Firearm","Homicide","9","2020","15","4,050,595","0.37",-1,"840"
"Firearm","Homicide","9","2019","14","4,067,320","0.34",-1,"784"
"Firearm","Homicide","9","2018","12","4,058,207","0.30",-1,"672"
"Firearm","Homicide","10","2022","32","4,024,547","0.80",-1,"1,760"
"Firearm","Homicide","10","2021","21","4,055,389","0.52",-1,"1,155"
"Firearm","Homicide","10","2020","22","4,135,255","0.53",-1,"1,210"
"Firearm","Homicide","10","2019","17","4,066,272","0.42",-1,"935"
"Firearm","Homicide","10","2018","19","4,186,406","0.45",-1,"1,045"
"Firearm","Homicide","11","2022","31","4,068,564","0.76",-1,"1,674"
"Firearm","Homicide","11","2021","20","4,139,966","0.48",-1,"1,080"
"Firearm","Homicide","11","2020","33","4,223,965","0.78",-1,"1,782"
"Firearm","Homicide","11","2019","19","4,194,335","0.45",-1,"1,026"
"Firearm","Homicide","11","2018","13","4,205,105","0.31",-1,"702"
"Firearm","Homicide","12","2022","35","4,152,811","0.84",-1,"1,855"
"Firearm","Homicide","12","2021","26","4,228,509","0.62",-1,"1,378"
"Firearm","Homicide","12","2020","37","4,385,948","0.84",-1,"1,961"
"Firearm","Homicide","12","2019","19","4,213,041","0.45",-1,"1,007"
"Firearm","Homicide","12","2018","18","4,170,603","0.43",-1,"954"
"Firearm","Homicide","13","2022","64","4,240,884","1.51",-1,"3,328"
"Firearm","Homicide","13","2021","55","4,390,229","1.25",-1,"2,860"
"Firearm","Homicide","13","2020","37","4,378,112","0.85",-1,"1,924"
"Firearm","Homicide","13","2019","27","4,178,933","0.65",-1,"1,404"
"Firearm","Homicide","13","2018","23","4,158,257","0.55",-1,"1,196"
"Firearm","Homicide","14","2022","138","4,403,033","3.13",-1,"7,038"
"Firearm","Homicide","14","2021","132","4,382,415","3.01",-1,"6,732"
"Firearm","Homicide","14","2020","89","4,305,343","2.07",-1,"4,539"
"Firearm","Homicide","14","2019","62","4,167,472","1.49",-1,"3,162"
"Firearm","Homicide","14","2018","61","4,167,471","1.46",-1,"3,111"
"Firearm","Homicide","15","2022","262","4,396,566","5.96",-1,"13,100"
"Firearm","Homicide","15","2021","219","4,309,985","5.08",-1,"10,950"
"Firearm","Homicide","15","2020","191","4,266,157","4.48",-1,"9,550"
"Firearm","Homicide","15","2019","125","4,178,242","2.99",-1,"6,250"
"Firearm","Homicide","15","2018","117","4,140,321","2.83",-1,"5,850"
"Firearm","Homicide","16","2022","363","4,325,808","8.39",-1,"17,787"
"Firearm","Homicide","16","2021","366","4,271,255","8.57",-1,"17,934"
"Firearm","Homicide","16","2020","316","4,296,018","7.36",-1,"15,484"
"Firearm","Homicide","16","2019","207","4,152,752","4.99",-1,"10,143"
"Firearm","Homicide","16","2018","170","4,128,089","4.12",-1,"8,330"
"Firearm","Homicide","17","2022","561","4,291,066","13.07",-1,"26,928"
"Firearm","Homicide","17","2021","521","4,302,359","12.11",-1,"25,008"
"Firearm","Homicide","17","2020","475","4,263,694","11.14",-1,"22,800"
"Firearm","Homicide","17","2019","337","4,144,536","8.13",-1,"16,176"
"Firearm","Homicide","17","2018","326","4,237,764","7.69",-1,"15,648"
"Firearm","Homicide","18","2022","711","4,326,642","16.43",-1,"33,417"
"Firearm","Homicide","18","2021","742","4,270,802","17.37",-1,"34,874"
"Firearm","Homicide","18","2020","664","4,410,589","15.06",-1,"31,208"
"Firearm","Homicide","18","2019","543","4,257,953","12.75",-1,"25,521"
"Firearm","Homicide","18","2018","456","4,314,459","10.57",-1,"21,432"
"Firearm","Homicide","19","2022","742","4,295,710","17.27",-1,"34,132"
"Firearm","Homicide","19","2021","763","4,416,896","17.28",-1,"35,098"
"Firearm","Homicide","19","2020","771","4,696,335","16.42",-1,"35,466"
"Firearm","Homicide","19","2019","542","4,332,940","12.51",-1,"24,932"
"Firearm","Homicide","19","2018","511","4,256,433","12.01",-1,"23,506"
"Firearm","Legal Intervention","13","2021",-1,"4,390,229",-1,-1,-1
"Firearm","Legal Intervention","14","2021",-1,"4,382,415",-1,-1,-1
"Firearm","Legal Intervention","16","2022",-1,"4,325,808",-1,-1,-1
"Firearm","Legal Intervention","16","2021",-1,"4,271,255",-1,-1,-1
"Firearm","Legal Intervention","16","2020",-1,"4,296,018",-1,-1,-1
"Firearm","Legal Intervention","16","2019",-1,"4,152,752",-1,-1,-1
"Firearm","Legal Intervention","16","2018",-1,"4,128,089",-1,-1,-1
"Firearm","Legal Intervention","17","2022",-1,"4,291,066",-1,-1,-1
"Firearm","Legal Intervention","17","2021",-1,"4,302,359",-1,-1,-1
"Firearm","Legal Intervention","17","2020",-1,"4,263,694",-1,-1,-1
"Firearm","Legal Intervention","17","2019",-1,"4,144,536",-1,-1,-1
"Firearm","Legal Intervention","17","2018",-1,"4,237,764",-1,-1,-1
"Firearm","Legal Intervention","18","2022",-1,"4,326,642",-1,-1,-1
"Firearm","Legal Intervention","18","2021",-1,"4,270,802",-1,-1,-1
"Firearm","Legal Intervention","18","2020",-1,"4,410,589",-1,-1,-1
"Firearm","Legal Intervention","18","2019",-1,"4,257,953",-1,-1,-1
"Firearm","Legal Intervention","18","2018","11","4,314,459","0.26",-1,"517"
"Firearm","Legal Intervention","19","2022","10","4,295,710","0.23",-1,"460"
"Firearm","Legal Intervention","19","2021",-1,"4,416,896",-1,-1,-1
"Firearm","Legal Intervention","19","2020","13","4,696,335","0.28",-1,"598"
"Firearm","Legal Intervention","19","2019",-1,"4,332,940",-1,-1,-1
"Firearm","Legal Intervention","19","2018",-1,"4,256,433",-1,-1,-1
"Firearm","Suicide","5","2022",-1,"3,907,298",-1,-1,-1
"Firearm","Suicide","8","2021",-1,"4,004,132",-1,-1,-1
"Firearm","Suicide","8","2018",-1,"4,059,209",-1,-1,-1
"Firearm","Suicide","9","2022",-1,"4,017,929",-1,-1,-1
"Firearm","Suicide","10","2022",-1,"4,024,547",-1,-1,-1
"Firearm","Suicide","10","2021",-1,"4,055,389",-1,-1,-1
"Firearm","Suicide","10","2020",-1,"4,135,255",-1,-1,-1
"Firearm","Suicide","10","2019",-1,"4,066,272",-1,-1,-1
"Firearm","Suicide","10","2018",-1,"4,186,406",-1,-1,-1
"Firearm","Suicide","11","2022",-1,"4,068,564",-1,-1,-1
"Firearm","Suicide","11","2021","20","4,139,966","0.48",-1,"1,080"
"Firearm","Suicide","11","2020","14","4,223,965","0.33",-1,"756"
"Firearm","Suicide","11","2019",-1,"4,194,335",-1,-1,-1
"Firearm","Suicide","11","2018",-1,"4,205,105",-1,-1,-1
"Firearm","Suicide","12","2022","17","4,152,811","0.41",-1,"901"
"Firearm","Suicide","12","2021","39","4,228,509","0.92",-1,"2,067"
"Firearm","Suicide","12","2020","33","4,385,948","0.75",-1,"1,749"
"Firearm","Suicide","12","2019","27","4,213,041","0.64",-1,"1,431"
"Firearm","Suicide","12","2018","33","4,170,603","0.79",-1,"1,749"
"Firearm","Suicide","13","2022","56","4,240,884","1.32",-1,"2,912"
"Firearm","Suicide","13","2021","59","4,390,229","1.34",-1,"3,068"
"Firearm","Suicide","13","2020","60","4,378,112","1.37",-1,"3,120"
"Firearm","Suicide","13","2019","48","4,178,933","1.15",-1,"2,496"
"Firearm","Suicide","13","2018","63","4,158,257","1.52",-1,"3,276"
"Firearm","Suicide","14","2022","91","4,403,033","2.07",-1,"4,641"
"Firearm","Suicide","14","2021","114","4,382,415","2.60",-1,"5,814"
"Firearm","Suicide","14","2020","110","4,305,343","2.56",-1,"5,610"
"Firearm","Suicide","14","2019","86","4,167,472","2.06",-1,"4,386"
"Firearm","Suicide","14","2018","96","4,167,471","2.30",-1,"4,896"
"Firearm","Suicide","15","2022","131","4,396,566","2.98",-1,"6,550"
"Firearm","Suicide","15","2021","164","4,309,985","3.81",-1,"8,200"
"Firearm","Suicide","15","2020","142","4,266,157","3.33",-1,"7,100"
"Firearm","Suicide","15","2019","123","4,178,242","2.94",-1,"6,150"
"Firearm","Suicide","15","2018","138","4,140,321","3.33",-1,"6,900"
"Firearm","Suicide","16","2022","170","4,325,808","3.93",-1,"8,330"
"Firearm","Suicide","16","2021","206","4,271,255","4.82",-1,"10,094"
"Firearm","Suicide","16","2020","177","4,296,018","4.12",-1,"8,673"
"Firearm","Suicide","16","2019","169","4,152,752","4.07",-1,"8,281"
"Firearm","Suicide","16","2018","161","4,128,089","3.90",-1,"7,889"
"Firearm","Suicide","17","2022","205","4,291,066","4.78",-1,"9,840"
"Firearm","Suicide","17","2021","221","4,302,359","5.14",-1,"10,608"
"Firearm","Suicide","17","2020","178","4,263,694","4.18",-1,"8,544"
"Firearm","Suicide","17","2019","193","4,144,536","4.66",-1,"9,264"
"Firearm","Suicide","17","2018","223","4,237,764","5.26",-1,"10,704"
"Firearm","Suicide","18","2022","252","4,326,642","5.82",-1,"11,844"
"Firearm","Suicide","18","2021","251","4,270,802","5.88",-1,"11,797"
"Firearm","Suicide","18","2020","249","4,410,589","5.65",-1,"11,703"
"Firearm","Suicide","18","2019","232","4,257,953","5.45",-1,"10,904"
"Firearm","Suicide","18","2018","278","4,314,459","6.44",-1,"13,066"
"Firearm","Suicide","19","2022","305","4,295,710","7.10",-1,"14,030"
"Firearm","Suicide","19","2021","343","4,416,896","7.77",-1,"15,778"
"Firearm","Suicide","19","2020","323","4,696,335","6.88",-1,"14,858"
"Firearm","Suicide","19","2019","278","4,332,940","6.42",-1,"12,788"
"Firearm","Suicide","19","2018","294","4,256,433","6.91",-1,"13,524"
"Firearm","Undetermined","1","2022",-1,"3,588,817",-1,-1,-1
"Firearm","Undetermined","1","2021",-1,"3,675,382",-1,-1,-1
"Firearm","Undetermined","1","2020",-1,"3,719,267",-1,-1,-1
"Firearm","Undetermined","2","2022",-1,"3,693,362",-1,-1,-1
"Firearm","Undetermined","2","2021",-1,"3,725,597",-1,-1,-1
"Firearm","Undetermined","2","2020",-1,"3,807,454",-1,-1,-1
"Firearm","Undetermined","2","2019",-1,"3,911,822",-1,-1,-1
"Firearm","Undetermined","2","2018",-1,"3,996,742",-1,-1,-1
"Firearm","Undetermined","3","2022",-1,"3,742,836",-1,-1,-1
"Firearm","Undetermined","3","2021",-1,"3,813,656",-1,-1,-1
"Firearm","Undetermined","3","2020",-1,"3,885,476",-1,-1,-1
"Firearm","Undetermined","3","2019",-1,"4,009,037",-1,-1,-1
"Firearm","Undetermined","4","2022",-1,"3,830,225",-1,-1,-1
"Firearm","Undetermined","4","2021",-1,"3,891,463",-1,-1,-1
"Firearm","Undetermined","4","2020",-1,"3,987,970",-1,-1,-1
"Firearm","Undetermined","4","2019",-1,"4,045,996",-1,-1,-1
"Firearm","Undetermined","4","2018",-1,"4,021,907",-1,-1,-1
"Firearm","Undetermined","5","2021",-1,"3,993,711",-1,-1,-1
"Firearm","Undetermined","5","2020",-1,"4,023,811",-1,-1,-1
"Firearm","Undetermined","5","2019",-1,"4,032,231",-1,-1,-1
"Firearm","Undetermined","5","2018",-1,"4,012,789",-1,-1,-1
"Firearm","Undetermined","6","2022",-1,"4,008,898",-1,-1,-1
"Firearm","Undetermined","6","2021",-1,"4,029,311",-1,-1,-1
"Firearm","Undetermined","6","2019",-1,"4,022,432",-1,-1,-1
"Firearm","Undetermined","7","2022",-1,"4,043,729",-1,-1,-1
"Firearm","Undetermined","7","2021",-1,"4,017,311",-1,-1,-1
"Firearm","Undetermined","7","2020",-1,"3,999,001",-1,-1,-1
"Firearm","Undetermined","7","2018",-1,"4,063,647",-1,-1,-1
"Firearm","Undetermined","8","2021",-1,"4,004,132",-1,-1,-1
"Firearm","Undetermined","8","2020",-1,"4,006,214",-1,-1,-1
"Firearm","Undetermined","8","2019",-1,"4,071,894",-1,-1,-1
"Firearm","Undetermined","9","2020",-1,"4,050,595",-1,-1,-1
"Firearm","Undetermined","10","2022",-1,"4,024,547",-1,-1,-1
"Firearm","Undetermined","10","2021",-1,"4,055,389",-1,-1,-1
"Firearm","Undetermined","10","2020",-1,"4,135,255",-1,-1,-1
"Firearm","Undetermined","11","2022",-1,"4,068,564",-1,-1,-1
"Firearm","Undetermined","11","2021",-1,"4,139,966",-1,-1,-1
"Firearm","Undetermined","11","2020",-1,"4,223,965",-1,-1,-1
"Firearm","Undetermined","11","2019",-1,"4,194,335",-1,-1,-1
"Firearm","Undetermined","11","2018",-1,"4,205,105",-1,-1,-1
"Firearm","Undetermined","12","2022",-1,"4,152,811",-1,-1,-1
"Firearm","Undetermined","12","2021",-1,"4,228,509",-1,-1,-1
"Firearm","Undetermined","12","2020",-1,"4,385,948",-1,-1,-1
"Firearm","Undetermined","12","2019",-1,"4,213,041",-1,-1,-1
"Firearm","Undetermined","12","2018",-1,"4,170,603",-1,-1,-1
"Firearm","Undetermined","13","2022",-1,"4,240,884",-1,-1,-1
"Firearm","Undetermined","13","2021",-1,"4,390,229",-1,-1,-1
"Firearm","Undetermined","13","2020",-1,"4,378,112",-1,-1,-1
"Firearm","Undetermined","13","2019",-1,"4,178,933",-1,-1,-1
"Firearm","Undetermined","13","2018",-1,"4,158,257",-1,-1,-1
"Firearm","Undetermined","14","2022",-1,"4,403,033",-1,-1,-1
"Firearm","Undetermined","14","2021",-1,"4,382,415",-1,-1,-1
"Firearm","Undetermined","14","2020",-1,"4,305,343",-1,-1,-1
"Firearm","Undetermined","14","2019",-1,"4,167,472",-1,-1,-1
"Firearm","Undetermined","14","2018","11","4,167,471","0.26",-1,"561"
"Firearm","Undetermined","15","2022","11","4,396,566","0.25",-1,"550"
"Firearm","Undetermined","15","2021",-1,"4,309,985",-1,-1,-1
"Firearm","Undetermined","15","2020",-1,"4,266,157",-1,-1,-1
"Firearm","Undetermined","15","2019","11","4,178,242","0.26",-1,"550"
"Firearm","Undetermined","15","2018",-1,"4,140,321",-1,-1,-1
"Firearm","Undetermined","16","2022","10","4,325,808","0.23",-1,"490"
"Firearm","Undetermined","16","2021","10","4,271,255","0.23",-1,"490"
"Firearm","Undetermined","16","2020",-1,"4,296,018",-1,-1,-1
"Firearm","Undetermined","16","2019",-1,"4,152,752",-1,-1,-1
"Firearm","Undetermined","16","2018",-1,"4,128,089",-1,-1,-1
"Firearm","Undetermined","17","2022",-1,"4,291,066",-1,-1,-1
"Firearm","Undetermined","17","2021","12","4,302,359","0.28",-1,"576"
"Firearm","Undetermined","17","2020",-1,"4,263,694",-1,-1,-1
"Firearm","Undetermined","17","2019",-1,"4,144,536",-1,-1,-1
"Firearm","Undetermined","17","2018","11","4,237,764","0.26",-1,"528"
"Firearm","Undetermined","18","2022","12","4,326,642","0.28",-1,"564"
"Firearm","Undetermined","18","2021","14","4,270,802","0.33",-1,"658"
"Firearm","Undetermined","18","2020","14","4,410,589","0.32",-1,"658"
"Firearm","Undetermined","18","2019","13","4,257,953","0.31",-1,"611"
"Firearm","Undetermined","18","2018","16","4,314,459","0.37",-1,"752"
"Firearm","Undetermined","19","2022","14","4,295,710","0.33",-1,"644"
"Firearm","Undetermined","19","2021","14","4,416,896","0.32",-1,"644"
"Firearm","Undetermined","19","2020","18","4,696,335","0.38",-1,"828"
"Firearm","Undetermined","19","2019","10","4,332,940","0.23",-1,"460"
"Firearm","Undetermined","19","2018","11","4,256,433","0.26",-1,"506"
"Machinery","Unintentional","1","2022",-1,"3,588,817",-1,-1,-1
"Machinery","Unintentional","1","2021",-1,"3,675,382",-1,-1,-1
"Machinery","Unintentional","1","2020",-1,"3,719,267",-1,-1,-1
"Machinery","Unintentional","1","2019",-1,"3,842,257",-1,-1,-1
"Machinery","Unintentional","1","2018",-1,"3,897,917",-1,-1,-1
"Machinery","Unintentional","2","2022",-1,"3,693,362",-1,-1,-1
"Machinery","Unintentional","2","2021",-1,"3,725,597",-1,-1,-1
"Machinery","Unintentional","2","2020",-1,"3,807,454",-1,-1,-1
"Machinery","Unintentional","2","2019",-1,"3,911,822",-1,-1,-1
"Machinery","Unintentional","2","2018",-1,"3,996,742",-1,-1,-1
"Machinery","Unintentional","3","2022",-1,"3,742,836",-1,-1,-1
"Machinery","Unintentional","3","2021",-1,"3,813,656",-1,-1,-1
"Machinery","Unintentional","3","2020",-1,"3,885,476",-1,-1,-1
"Machinery","Unintentional","3","2019",-1,"4,009,037",-1,-1,-1
"Machinery","Unintentional","3","2018",-1,"4,035,053",-1,-1,-1
"Machinery","Unintentional","4","2022",-1,"3,830,225",-1,-1,-1
"Machinery","Unintentional","4","2021",-1,"3,891,463",-1,-1,-1
"Machinery","Unintentional","4","2018",-1,"4,021,907",-1,-1,-1
"Machinery","Unintentional","5","2022",-1,"3,907,298",-1,-1,-1
"Machinery","Unintentional","5","2021",-1,"3,993,711",-1,-1,-1
"Machinery","Unintentional","5","2020",-1,"4,023,811",-1,-1,-1
"Machinery","Unintentional","5","2019",-1,"4,032,231",-1,-1,-1
"Machinery","Unintentional","5","2018",-1,"4,012,789",-1,-1,-1
"Machinery","Unintentional","7","2022",-1,"4,043,729",-1,-1,-1
"Machinery","Unintentional","7","2021",-1,"4,017,311",-1,-1,-1
"Machinery","Unintentional","7","2019",-1,"4,027,876",-1,-1,-1
"Machinery","Unintentional","7","2018",-1,"4,063,647",-1,-1,-1
"Machinery","Unintentional","8","2021",-1,"4,004,132",-1,-1,-1
"Machinery","Unintentional","8","2020",-1,"4,006,214",-1,-1,-1
"Machinery","Unintentional","8","2019",-1,"4,071,894",-1,-1,-1
"Machinery","Unintentional","8","2018",-1,"4,059,209",-1,-1,-1
"Machinery","Unintentional","9","2022",-1,"4,017,929",-1,-1,-1
"Machinery","Unintentional","9","2021",-1,"4,011,235",-1,-1,-1
"Machinery","Unintentional","10","2021",-1,"4,055,389",-1,-1,-1
"Machinery","Unintentional","10","2019",-1,"4,066,272",-1,-1,-1
"Machinery","Unintentional","10","2018",-1,"4,186,406",-1,-1,-1
"Machinery","Unintentional","11","2022",-1,"4,068,564",-1,-1,-1
"Machinery","Unintentional","11","2020",-1,"4,223,965",-1,-1,-1
"Machinery","Unintentional","11","2018",-1,"4,205,105",-1,-1,-1
"Machinery","Unintentional","12","2022",-1,"4,152,811",-1,-1,-1
"Machinery","Unintentional","12","2020",-1,"4,385,948",-1,-1,-1
"Machinery","Unintentional","12","2018",-1,"4,170,603",-1,-1,-1
"Machinery","Unintentional","13","2022",-1,"4,240,884",-1,-1,-1
"Machinery","Unintentional","13","2020",-1,"4,378,112",-1,-1,-1
"Machinery","Unintentional","13","2019",-1,"4,178,933",-1,-1,-1
"Machinery","Unintentional","13","2018",-1,"4,158,257",-1,-1,-1
"Machinery","Unintentional","14","2022",-1,"4,403,033",-1,-1,-1
"Machinery","Unintentional","14","2019",-1,"4,167,472",-1,-1,-1
"Machinery","Unintentional","14","2018",-1,"4,167,471",-1,-1,-1
"Machinery","Unintentional","15","2022",-1,"4,396,566",-1,-1,-1
"Machinery","Unintentional","15","2020",-1,"4,266,157",-1,-1,-1
"Machinery","Unintentional","15","2019",-1,"4,178,242",-1,-1,-1
"Machinery","Unintentional","16","2022",-1,"4,325,808",-1,-1,-1
"Machinery","Unintentional","16","2021",-1,"4,271,255",-1,-1,-1
"Machinery","Unintentional","16","2020",-1,"4,296,018",-1,-1,-1
"Machinery","Unintentional","16","2019",-1,"4,152,752",-1,-1,-1
"Machinery","Unintentional","16","2018",-1,"4,128,089",-1,-1,-1
"Machinery","Unintentional","17","2022",-1,"4,291,066",-1,-1,-1
"Machinery","Unintentional","17","2021",-1,"4,302,359",-1,-1,-1
"Machinery","Unintentional","18","2022",-1,"4,326,642",-1,-1,-1
"Machinery","Unintentional","18","2020",-1,"4,410,589",-1,-1,-1
"Machinery","Unintentional","18","2019",-1,"4,257,953",-1,-1,-1
"Machinery","Unintentional","18","2018",-1,"4,314,459",-1,-1,-1
"Machinery","Unintentional","19","2022",-1,"4,295,710",-1,-1,-1
"Machinery","Unintentional","19","2021",-1,"4,416,896",-1,-1,-1
"Machinery","Unintentional","19","2020",-1,"4,696,335",-1,-1,-1
"Machinery","Unintentional","19","2019",-1,"4,332,940",-1,-1,-1
"Machinery","Unintentional","19","2018",-1,"4,256,433",-1,-1,-1
"Natural/Environmental","Unintentional","1","2022","15","3,588,817","0.42",-1,"960"
"Natural/Environmental","Unintentional","1","2021","18","3,675,382","0.49",-1,"1,152"
"Natural/Environmental","Unintentional","1","2020","11","3,719,267","0.30",-1,"704"
"Natural/Environmental","Unintentional","1","2019","22","3,842,257","0.57",-1,"1,408"
"Natural/Environmental","Unintentional","1","2018","17","3,897,917","0.44",-1,"1,088"
"Natural/Environmental","Unintentional","2","2022","10","3,693,362","0.27",-1,"630"
"Natural/Environmental","Unintentional","2","2021",-1,"3,725,597",-1,-1,-1
"Natural/Environmental","Unintentional","2","2020","13","3,807,454","0.34",-1,"819"
"Natural/Environmental","Unintentional","2","2019","17","3,911,822","0.44",-1,"1,071"
"Natural/Environmental","Unintentional","2","2018","10","3,996,742","0.25",-1,"630"
"Natural/Environmental","Unintentional","3","2022",-1,"3,742,836",-1,-1,-1
"Natural/Environmental","Unintentional","3","2021",-1,"3,813,656",-1,-1,-1
"Natural/Environmental","Unintentional","3","2020",-1,"3,885,476",-1,-1,-1
"Natural/Environmental","Unintentional","3","2019","12","4,009,037","0.30",-1,"744"
"Natural/Environmental","Unintentional","3","2018",-1,"4,035,053",-1,-1,-1
"Natural/Environmental","Unintentional","4","2022",-1,"3,830,225",-1,-1,-1
"Natural/Environmental","Unintentional","4","2021",-1,"3,891,463",-1,-1,-1
"Natural/Environmental","Unintentional","4","2020","10","3,987,970","0.25",-1,"610"
"Natural/Environmental","Unintentional","4","2019",-1,"4,045,996",-1,-1,-1
"Natural/Environmental","Unintentional","4","2018",-1,"4,021,907",-1,-1,-1
"Natural/Environmental","Unintentional","5","2022",-1,"3,907,298",-1,-1,-1
"Natural/Environmental","Unintentional","5","2021",-1,"3,993,711",-1,-1,-1
"Natural/Environmental","Unintentional","5","2020",-1,"4,023,811",-1,-1,-1
"Natural/Environmental","Unintentional","5","2018",-1,"4,012,789",-1,-1,-1
"Natural/Environmental","Unintentional","6","2022",-1,"4,008,898",-1,-1,-1
"Natural/Environmental","Unintentional","6","2021",-1,"4,029,311",-1,-1,-1
"Natural/Environmental","Unintentional","6","2020",-1,"4,012,049",-1,-1,-1
"Natural/Environmental","Unintentional","6","2019",-1,"4,022,432",-1,-1,-1
"Natural/Environmental","Unintentional","6","2018",-1,"4,019,106",-1,-1,-1
"Natural/Environmental","Unintentional","7","2022",-1,"4,043,729",-1,-1,-1
"Natural/Environmental","Unintentional","7","2021",-1,"4,017,311",-1,-1,-1
"Natural/Environmental","Unintentional","7","2020",-1,"3,999,001",-1,-1,-1
"Natural/Environmental","Unintentional","7","2018",-1,"4,063,647",-1,-1,-1
"Natural/Environmental","Unintentional","8","2022",-1,"4,031,341",-1,-1,-1
"Natural/Environmental","Unintentional","8","2021",-1,"4,004,132",-1,-1,-1
"Natural/Environmental","Unintentional","8","2019",-1,"4,071,894",-1,-1,-1
"Natural/Environmental","Unintentional","9","2021",-1,"4,011,235",-1,-1,-1
"Natural/Environmental","Unintentional","9","2020",-1,"4,050,595",-1,-1,-1
"Natural/Environmental","Unintentional","9","2019",-1,"4,067,320",-1,-1,-1
"Natural/Environmental","Unintentional","9","2018",-1,"4,058,207",-1,-1,-1
"Natural/Environmental","Unintentional","10","2021",-1,"4,055,389",-1,-1,-1
"Natural/Environmental","Unintentional","10","2020",-1,"4,135,255",-1,-1,-1
"Natural/Environmental","Unintentional","10","2019",-1,"4,066,272",-1,-1,-1
"Natural/Environmental","Unintentional","10","2018",-1,"4,186,406",-1,-1,-1
"Natural/Environmental","Unintentional","11","2022",-1,"4,068,564",-1,-1,-1
"Natural/Environmental","Unintentional","11","2021",-1,"4,139,966",-1,-1,-1
"Natural/Environmental","Unintentional","11","2020",-1,"4,223,965",-1,-1,-1
"Natural/Environmental","Unintentional","11","2018",-1,"4,205,105",-1,-1,-1
"Natural/Environmental","Unintentional","12","2022",-1,"4,152,811",-1,-1,-1
"Natural/Environmental","Unintentional","12","2021",-1,"4,228,509",-1,-1,-1
"Natural/Environmental","Unintentional","12","2019",-1,"4,213,041",-1,-1,-1
"Natural/Environmental","Unintentional","12","2018",-1,"4,170,603",-1,-1,-1
"Natural/Environmental","Unintentional","13","2022",-1,"4,240,884",-1,-1,-1
"Natural/Environmental","Unintentional","13","2021",-1,"4,390,229",-1,-1,-1
"Natural/Environmental","Unintentional","13","2020",-1,"4,378,112",-1,-1,-1
"Natural/Environmental","Unintentional","13","2019",-1,"4,178,933",-1,-1,-1
"Natural/Environmental","Unintentional","14","2022",-1,"4,403,033",-1,-1,-1
"Natural/Environmental","Unintentional","14","2021",-1,"4,382,415",-1,-1,-1
"Natural/Environmental","Unintentional","14","2020",-1,"4,305,343",-1,-1,-1
"Natural/Environmental","Unintentional","14","2019",-1,"4,167,472",-1,-1,-1
"Natural/Environmental","Unintentional","14","2018",-1,"4,167,471",-1,-1,-1
"Natural/Environmental","Unintentional","15","2022",-1,"4,396,566",-1,-1,-1
"Natural/Environmental","Unintentional","15","2021",-1,"4,309,985",-1,-1,-1
"Natural/Environmental","Unintentional","15","2020",-1,"4,266,157",-1,-1,-1
"Natural/Environmental","Unintentional","15","2019",-1,"4,178,242",-1,-1,-1
"Natural/Environmental","Unintentional","15","2018",-1,"4,140,321",-1,-1,-1
"Natural/Environmental","Unintentional","16","2022",-1,"4,325,808",-1,-1,-1
"Natural/Environmental","Unintentional","16","2021",-1,"4,271,255",-1,-1,-1
"Natural/Environmental","Unintentional","16","2020",-1,"4,296,018",-1,-1,-1
"Natural/Environmental","Unintentional","16","2019",-1,"4,152,752",-1,-1,-1
"Natural/Environmental","Unintentional","16","2018",-1,"4,128,089",-1,-1,-1
"Natural/Environmental","Unintentional","17","2022",-1,"4,291,066",-1,-1,-1
"Natural/Environmental","Unintentional","17","2021",-1,"4,302,359",-1,-1,-1
"Natural/Environmental","Unintentional","17","2020",-1,"4,263,694",-1,-1,-1
"Natural/Environmental","Unintentional","17","2019",-1,"4,144,536",-1,-1,-1
"Natural/Environmental","Unintentional","17","2018",-1,"4,237,764",-1,-1,-1
"Natural/Environmental","Unintentional","18","2022",-1,"4,326,642",-1,-1,-1
"Natural/Environmental","Unintentional","18","2021",-1,"4,270,802",-1,-1,-1
"Natural/Environmental","Unintentional","18","2020",-1,"4,410,589",-1,-1,-1
"Natural/Environmental","Unintentional","18","2019",-1,"4,257,953",-1,-1,-1
